ID_ALL_RAW_DATA,ABUNDANCE,BIOMASS,ID_SPECIES,SAMPLE_DESC,LATITUDE,LONGITUDE,DEPTH,DAY,MONTH,YEAR,STUDY_ID,newID,species,resolution,taxon,kingdom,phylum,class,order,family,genus
647203,8,,4449,39.9667_-73.2_1986_5_15,39.9667,-73.2,,15,5,1986,166,38237,Sterna hirundo,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna
7653976,2,0.32,7058,38.992893_-72.819168_2007_2_25_194,38.992893,-72.819168,-194,25,2,2007,213,24172,Merluccius bilinearis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius
4300520,52,38.76,5497,56.63_-170.83_1994_7_2_107,56.63,-170.83,-107,2,7,1994,163,8502,Chionoecetes bairdi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes
63367,31,,1214,1937_24,44.33,-112.33,,,,1937,18,38357,Stipa comata,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hesperostipa
5448,5,,98,1995_6_13_22B,44.244,-122.158,,13,6,1995,194,1059,Agrotis obliqua,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis
4829914,1,,12467,56.6647_-6.08162_1987_10_11_NA,56.6647,-6.08162,,11,10,1987,110,9039,Ciona intestinalis,species,Mixed marine/freshwater,Animalia,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona
814433,7,,3832,34.9833_-94.0667_1989_492,34.9833,-94.0667,,,,1989,195,9842,Colinus virginianus,species,Birds,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus
255220,8,,3315,-61.5_97.5_1959,-61.5,97.5,0,,,1959,192,31126,Physeter macrocephalus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter
29566,240,,513,2009_8_24,50.25,-4.217,,24,8,2009,33,7983,Chaetoceros teres,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros
1370901,4,,4571,39.2667_-81.8833_1980_3063,39.2667,-81.8833,,,,1980,195,42335,Zenaida macroura,species,Birds,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida
388173,1,,4026,41.0667_-67.5167_1981_5_29,41.0667,-67.5167,,29,5,1981,166,21103,Laridae,family,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,
3179292,,1.8,8014,-42.8741_179.631_1996_6_19_851.5,-42.8741,179.631,-851.5,19,6,1996,148,33609,Pseudocyttus maculatus,species,Fish,Animalia,Chordata,Actinopterygii,Zeiformes,Oreosomatidae,Pseudocyttus
630446,25,,4373,50.7833_-51.3667_1978_11_8,50.7833,-51.3667,,8,11,1978,166,35073,Rissa tridactyla,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa
421784,1,,4035,-26.96_32.83_1993_7_17,-26.96,32.83,,17,7,1993,67,8815,Chroicocephalus cirrocephalus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus
717637,2,,3729,39.8833_-96.8833_2003_1587,39.8833,-96.8833,,,,2003,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
135062,2,,2593,-58.5_60.5_1962,-58.5,60.5,0,,,1962,192,4521,Balaenoptera borealis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera
3615211,2,,8677,43.17_-51.35_1991_10_412,43.17,-51.35,-412,26,10,1991,180,38888,Synaphobranchus kaupii,species,Fish,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchus
12625012,32,,7055,59.1048365751_10.8376244357_29_9_1947_348_1_4_1_4_1,59.104837,10.837624,,29,9,1947,428,24166,Merlangius merlangus,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius
5004328,2,,15707,51.6516_-5.32628_1984_4_22_46,51.6516,-5.32628,-46,22,4,1984,110,17962,Halichondria (Halichondria) panicea,species,Invertebrates,Animalia,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria
16878869,93.0781,,22129,915_2020_04_13_1,37.944278,-121.567889,,13,4,2020,555,33614,Pseudodiaptomus forbesi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus
696939,1,,3651,38.2833_-92.85_2002_2260,38.2833,-92.85,,,,2002,195,1647,Ammodramus savannarum,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammodramus
16265136,2,,74586,17987_13618_2011,39.263611,-94.024722,,6,4,2011,693,59424,Pseudacris sp8,genus,Amphibians & reptiles,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris
66365,76,,44401,1990,9.1521,-79.8465,,,,1990,60,18223,Handroanthus guayacan,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Handroanthus
9931884,15,,40014,4507_AE-23_2010_5_18,33.43,-111.93,,18,5,2010,225,34409,Quiscalus mexicanus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus
1159233,8,,4308,30.35_-99.1833_1989_4039,30.35,-99.1833,,,,1989,195,33098,Progne subis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne
86153,720,,1771,1997_11_3,50.25,-4.217,,3,11,1997,33,29223,Paralia sulcata,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Paraliales,Paraliaceae,Paralia
224499,2,,3104,38.5208_-28.2687_2005_8_14_150,38.5208,-28.2687,-150,14,8,2005,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
587359,4,,3423,40.4833_-70.9167_1983_6_8,40.4833,-70.9167,,8,6,1983,166,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
13915213,250,,46438,02_09_1984,59.817,22.9,,2,9,1984,582,19097,Hirundinidae,family,Birds,Animalia,Chordata,Aves,Passeriformes,,
51315,1,,973,2004_6_10_25C,44.244,-122.158,,10,6,2004,194,15281,Eupithecia sp,genus,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia
481468,2,,4141,40.9_-67.35_1981_5_24,40.9,-67.35,,24,5,1981,166,27289,Oceanites oceanicus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites
4372,160,,47,1997_12_8,50.25,-4.217,,8,12,1997,33,666,Actinocyclus senarius,species,Chromista,Animalia,Mollusca,Gastropoda,Nudibranchia,Actinocyclidae,Actinocyclus
310495,1,,2631,40.9_-70.7333_1981_9_3,40.9,-70.7333,,3,9,1981,166,6472,Calonectris diomedea,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris
569816,1,,3420,40.85_-69.5333_1986_9_14,40.85,-69.5333,,14,9,1986,166,34143,Puffinus,genus,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
452570,2,,3423,31.4996_-123.41_1989_11_14_4089,31.4996,-123.41,-4089,14,11,1989,169,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
718051,2,,3729,40.8667_-90.5_2004_1375,40.8667,-90.5,,,,2004,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
401621,6,,4029,40.6333_-69.7833_1983_5_5,40.6333,-69.7833,,5,5,1983,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
704361,2,,3682,45.6333_-92.25_1996_4612,45.6333,-92.25,,,,1996,195,3208,Archilochus colubris,species,Birds,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus
15635572,1,,4096,O-9_2009_4_24_EmMo_08:19:00_08:34:00,33.706317,-112.357137,,24,4,2009,702,23876,Melanerpes uropygialis,species,Birds,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes
4315340,68,20.65,5498,55.59_-164.83_1995_7_2_108,55.59,-164.83,-108,2,7,1995,163,8505,Chionoecetes opilio,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes
234380,1,,3150,38.5833_-27.5667_2000_9_3_1493,38.5833,-27.5667,-1493,3,9,2000,172,24255,Mesoplodon,genus,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Hyperoodontidae,Mesoplodon
97948,800,,1966,1995_7_3,50.25,-4.217,,3,7,1995,33,26839,Nitzschia delicatissima,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
225823,7,,3104,38.6138_-28.5713_2002_9_24_130,38.6138,-28.5713,-130,24,9,2002,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
922985,7,,3924,35.4833_-87.6833_1985_3963,35.4833,-87.6833,,,,1985,195,13898,Empidonax virescens,species,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax
9135,1,,188,1994_7_19_11C,44.244,-122.158,,19,7,1994,194,2722,Apamea lignicolora,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea
16258560,2,,71146,14620_11853_2009,47.6642,-95.447197,,12,6,2009,693,55984,Pseudacris maculata,species,Amphibians & reptiles,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris
740997,1,,3771,36.6167_-76.2833_2004_4396,36.6167,-76.2833,,,,2004,195,37716,Spinus tristis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus
215520,12,,3032,6.38217_-162.399_2006_3_29_157,6.38217,-162.399,-157,29,3,2006,120,18035,Halimeda,genus,Plants,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda
3062197,,76,6506,-42.8667_-177.124_1987_7_2_775.5,-42.8667,-177.124,-775.5,2,7,1987,148,19261,Hoplostethus atlanticus,species,Fish,Animalia,Chordata,,Beryciformes,Trachichthyidae,Hoplostethus
3488295,1,,7008,49.19_-50.64_1993_8_324,49.19,-50.64,-324,7,8,1993,180,23466,Mallotus villosus,species,Fish,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus
1242372,11,,4420,40.6667_-79.2333_1990_3524,40.6667,-79.2333,,,,1990,195,37830,Spizella pusilla,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella
96320,1,,1935,2004_7_24_5L,44.244,-122.158,,24,7,2004,194,33136,Properigea albimacula,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Properigea
3718319,2,,8910,-34.7333_154.7_1979_10_25_194,-34.7333,154.7,-194,25,10,1979,292,41552,Valenciennellus tripunctulatus,species,Fish,Animalia,Chordata,Actinopterygii,Stomiiformes,Sternoptychidae,Valenciennellus
3117282,,76.5,6982,-51.425_174.331_1983_11_9_772,-51.425,174.331,-772,9,11,1983,148,23263,Macruronus novaezelandiae,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus
4992838,1,,15443,33.724_-118.224_2003_7_16_18,33.724,-118.224,-18,16,7,2003,162,17119,Gnathiidae,family,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Isopoda,,
1347360,26,,4556,34.95_-76.6667_1986_2824,34.95,-76.6667,,,,1986,195,41842,Vireo griseus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo
363376,2,,3962,74.4167_-93.75_1970_9_8,74.4167,-93.75,,8,9,1970,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
4435561,92,597.52,6471,59.37_-172.83_2004_7_1_31,59.37,-172.83,-31,1,7,2004,163,19024,Hippoglossus stenolepis,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus
41913,1,,799,1996_8_6_19A,44.244,-122.158,,6,8,1996,194,13370,Dysstroma citrata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Dysstroma
392302,2,,3103,62.3833_-61.4667_1976_9_27,62.3833,-61.4667,,27,9,1976,166,21115,Larus,genus,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
17937825,0.6667,2792.66,29539,164-48,-53.484,118.3465,-10,27,10,2010,354,16133,Foraminifera,phylum,Chromista,Chromista,,,,,
3525308,21,,7213,42.52_-70.52_1988_4_81,42.52,-70.52,-81,19,4,1988,180,25561,Myoxocephalus octodecemspinosus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
4549262,296,352.83,7924,57.7_-170.5_1993_7_2_74,57.7,-170.5,-74,2,7,1993,163,32670,Porifera,phylum,Invertebrates,Animalia,,,,,
3535172,3,,7353,49.34_-67.08_1992_8_323,49.34,-67.08,-323,30,8,1992,180,26669,Nezumia bairdii,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Nezumia
208740,3,,2953,37.7167_-26.0333_1998_6_8_1468,37.7167,-26.0333,-1468,8,6,1998,172,16956,Globicephala macrorhynchus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala
86938,6,,1803,51.4926_4.1275_1982_3_9,51.4926,4.1275,,9,3,1982,87,30252,Peridinium sp2,genus,Chromista,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium
693184,1,,3630,45.7167_-65.95_1998_2509,45.7167,-65.95,,,,1998,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
14422919,1,,3728,2015_NatStnReg-ID:00182415,57.387,15.182,,25,5,2015,634,5923,Buteo buteo,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
40508,80,,746,2007_8_20,50.25,-4.217,,20,8,2007,33,12739,Diploneis caffra,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Diploneidaceae,Diploneis
3785900,104,5.73,8602,34_-77.37_1991_7_12_26,34,-77.37,-26,12,7,1991,125,38143,Stenotomus chrysops,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Stenotomus
136368,10,,2594,-62.5_90.5_1935,-62.5,90.5,0,,,1935,192,4522,Balaenoptera musculus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera
3213368,,52.9,8572,-47.4413_169.188_1992_5_2_430.5,-47.4413,169.188,-430.5,2,5,1992,148,37929,Squalus acanthias,species,Fish,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus
1088697,38,,4193,42.35_-75.9333_1982_2724,42.35,-75.9333,,,,1982,195,29820,Passer domesticus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer
762045,2,,3781,39.7333_-76.9667_1989_1927,39.7333,-76.9667,,,,1989,195,7239,Cathartes aura,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Cathartes
981404,2,,4010,43.0167_-72.4_1987_2560,43.0167,-72.4,,,,1987,195,19839,Icterus galbula,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus
18354226,1,,3962,51.423_-52.0679_7_5_2015,51.423,-52.0679,,7,5,2015,527,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
719336,1,,3729,43.7333_-90.3167_1987_4654,43.7333,-90.3167,,,,1987,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
17183872,73.8133,1427.84,4712,47562_85551,47.631149,-1.864321,5,10,5,2021,833,1583,Ameiurus melas,species,Fish,Animalia,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ameiurus
13998620,0.12,,19083,EMP_NZ032_2010_06_07,38.170278,-122.020833,,7,6,2010,558,26332,Neomysis kadiakensis,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis
2905645,,0.2,4858,-52.0878_172.145_1992_11_24_564,-52.0878,172.145,-564,24,11,1992,148,3322,Argentina elongata,species,Fish,Animalia,Chordata,Actinopterygii,Osmeriformes,Argentinidae,Argentina
71110,22,,1405,51.6059_3.6966_1984_8_14,51.6059,3.6966,,14,8,1984,87,21621,Leptocylindrus danicus,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus
416439,16,,3797,34.9616_-121.062_1988_2_1_511,34.9616,-121.062,-511,1,2,1988,169,7853,Cerorhinca monocerata,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cerorhinca
3643294,2,,8907,48.35_-60.88_1987_1_409,48.35,-60.88,-409,14,1,1987,180,41484,Urophycis tenuis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
70469,560,,1395,2006_7_10,50.25,-4.217,,10,7,2006,33,21193,Lauderia annulata,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia
682870,9,,3630,31.5833_-86.25_1990_31,31.5833,-86.25,,,,1990,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
1093632,116,,4195,42.9_-77.1167_1996_2741,42.9,-77.1167,,,,1996,195,29825,Passerculus sandwichensis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus
10809,1,,265,1995_9_13_16H,44.244,-122.158,,13,9,1995,194,3739,Aseptis binotata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Aseptis
3463580,1,,6875,44_-52.69_1982_4_311,44,-52.69,-311,20,4,1982,180,22569,Lophius americanus,species,Fish,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius
4589769,1,3.22,8357,57.34_-150.5_1997_7_2_630,57.34,-150.5,-630,2,7,1997,163,36478,Sebastes aleutianus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes
15319,14,,344,51.4926_4.1275_1987_10_9,51.4926,4.1275,,9,10,1987,87,5092,Biddulphia rhombus,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,Biddulphiaceae,Biddulphia
220258,4,,3098,25.9049_-77.281_1999_5_20_802,25.9049,-77.281,-802,20,5,1999,171,20676,Kogia sima,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Kogiidae,Kogia
156565,1,,2640,37.3833_-24.9667_1999_8_9_1390,37.3833,-24.9667,-1390,9,8,1999,172,7004,Caretta caretta,species,Amphibians & reptiles,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta
410150,8,,4029,37.7833_-74.1333_1986_11_8,37.7833,-74.1333,,8,11,1986,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
3301521,211,,5096,54.75_-55.45_1991_11_264,54.75,-55.45,-264,12,11,1991,180,5371,Boreogadus saida,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Boreogadus
218093,5,,3084,20.8669_-157.044_2005_8_2_51,20.8669,-157.044,-51,2,8,2005,120,20338,Jania,genus,Plants,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,
3038267,,3.5,6353,-42.8293_-175.818_1994_7_17_1055.5,-42.8293,-175.818,-1055.5,17,7,1994,148,17862,Halargyreus johnsonii,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Halargyreus
18871065,1,,4077,1990_6_5_37_-51.2333_75.3,-51.2333,75.3,-593,5,6,1990,108,2838,Aphrodroma brevirostris,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Aphrodroma
181917,1,,2823,38.4437_-27.9607_2001_5_17_859,38.4437,-27.9607,-859,17,5,2001,172,11911,Delphinus delphis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus
5784635,1,,14767,41.69_-67.655_1995_7_16_28.5,41.69,-67.655,-28.5,16,7,1995,128,15168,Euphausiidae,family,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Euphausiacea,,
482235,1,,4141,42.95_-66.3_1987_6_5,42.95,-66.3,,5,6,1987,166,27289,Oceanites oceanicus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites
3289251,1,,4785,54.22_-53.11_1982_11_511,54.22,-53.11,-511,5,11,1982,180,2650,Antimora rostrata,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Antimora
527918,1,,3135,35.0763_-120.846_1990_11_19_118,35.0763,-120.846,-118,19,11,1990,169,23796,Megaptera novaeangliae,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera
11692,1,,280,1936_14,44.33,-112.33,,,,1936,18,3962,Astragalus sp,genus,Plants,Plantae,Tracheophyta,Angiosperms,Fabales,Fabaceae,
1233437,14,,4419,42.0667_-89.0833_1981_1354,42.0667,-89.0833,,,,1981,195,37829,Spizella passerina,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella
785632,9,,3801,42.7833_-87.9833_1995_4670,42.7833,-87.9833,,,,1995,195,8135,Chaetura pelagica,species,Birds,Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura
6688,266,,111,1990,9.1521,-79.8465,,,,1990,60,1152,Alchornea costaricensis,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Alchornea
18893494,2,,4172,1988_12_18_29_-62.0667_75.6,-62.0667,75.6,,18,12,1988,108,28653,Pachyptila,genus,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila
354030,1,,3962,46.3167_-57.3_1971_7_17,46.3167,-57.3,,17,7,1971,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
2913827,,1.2,5004,-42.6984_176.235_1989_10_15_845.5,-42.6984,176.235,-845.5,15,10,1989,148,4646,Bassanago hirsutus,species,Fish,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Bassanago
874108,1,,3884,36.25_-77.9833_1994_2846,36.25,-77.9833,,,,1994,195,36812,Setophaga dominica,species,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga
859941,9,,3859,38.5667_-92.45_2007_2261,38.5667,-92.45,,,,2007,195,11182,Cyanocitta cristata,species,Birds,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocitta
409800,2,,4029,43.4667_-53.2333_1973_11_4,43.4667,-53.2333,,4,11,1973,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
116705,4,,2319,1945_4,44.33,-112.33,,,,1945,18,39610,Tetradymia canescens,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tetradymia
14553326,1,,38747,2000_7_1_T05-01,50.781933,-3.917806,,1,7,2000,597,7632,Ceramica pisi,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ceramica
3458403,12,,6821,44.08_-58.73_1983_7_51,44.08,-58.73,-51,22,7,1983,180,25776,Myzopsetta ferruginea,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda
14843969,180,,3865,01_03_2009,59.817,22.9,,1,3,2009,582,11380,Cygnus olor,species,Birds,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus
379585,7,,3973,44.85_-65.85_1971_11_29,44.85,-65.85,,29,11,1971,166,16673,Gaviiformes,order,Birds,Animalia,Chordata,Aves,,,
89214,3,,1832,1941_22,44.33,-112.33,,,,1941,18,30729,Phlox longifolia,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox
837847,7,,3844,46.75_-95.4667_1994_2138,46.75,-95.4667,,,,1994,195,10074,Contopus virens,species,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus
1134248,3,,4274,35.5667_-92.2_1990_498,35.5667,-92.2,,,,1990,195,31383,Pipilo erythrophthalmus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo
935363,2,,3949,41.9833_-121.9_1985_814,41.9833,-121.9,,,,1985,195,15744,Falco sparverius,species,Birds,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco
15579177,3,,49201,2007_NatStnReg-ID:00182404,57.359,13.105,,20,5,2007,634,22597,Lophophanes cristatus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes
629098,5,,4373,56.7333_-51.2_1971_10_17,56.7333,-51.2,,17,10,1971,166,35073,Rissa tridactyla,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa
14243345,11,,37638,18_09_1981,59.817,22.9,,18,9,1981,582,2474,Anser anser,species,Birds,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser
71822,44,,1424,1934_10,44.33,-112.33,,,,1934,18,22134,Linanthus pungens,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Linanthus
17373095,1.10742,,36836,6706_6_10_1987,53.186124,0.096743,,6,10,1987,846,17161,Gobio gobio,species,Fish,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gobio
301811,1,,3642,76.1333_-82.3833_1979_8_19,76.1333,-82.3833,,19,8,1979,166,1263,Alle alle,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alle
1115075,3,,4243,44.9667_-93.4667_1988_2119,44.9667,-93.4667,,,,1988,195,30643,Pheucticus ludovicianus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus
3632109,19,,8905,39.18_-72.53_1989_3_289,39.18,-72.53,-289,13,3,1989,180,41482,Urophycis regia,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
2894354,,15.4,4670,-46.8708_166.549_1992_8_30_1317.5,-46.8708,166.549,-1317.5,30,8,1992,148,1229,Alepocephalus sp,genus,Fish,Animalia,Chordata,Actinopterygii,Osmeriformes,Alepocephalidae,Alepocephalus
732270,17,,3762,37.9_-78.6833_1987_4371,37.9,-78.6833,,,,1987,195,6972,Cardinalis cardinalis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis
569552,3,,3420,40.4667_-68.4667_1984_6_12,40.4667,-68.4667,,12,6,1984,166,34143,Puffinus,genus,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
6673469,7,0.05,38683,2008_5_20_P_2_N_6,34.35,-106.88,,20,5,2008,240,31119,Physaria pinetorum,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Physaria
573674,1,,3422,46_-55.3167_1980_6_6,46,-55.3167,,6,6,1980,166,34152,Puffinus gravis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
52321,1,,1012,2004_8_9_16B,44.244,-122.158,,9,8,2004,194,15599,Euxoa vetusta,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa
